id,creature_id,name,text,sort_order,kind
648,213,Tentacle,"Melee Weapon Attack: +6 to hit, reach 10 ft., one target. 7 (1d8 + 3) bludgeoning damage plus 4 (1d8) piercing damage. If the target is Medium or smaller, it is grappled (escape DC 13) and restrained until the grapple ends. The otyugh has two tentacles, each of which can grapple one target.",2,action
649,213,Tentacle Slam,"The otyugh slams creatures grappled by it into each other or a solid surface. Each creature must succeed on a DC 14 Constitution saving throw or take 10 (2d6 + 3) bludgeoning damage and be stunned until the end of the otyugh's next turn. On a successful save, the target takes half the bludgeoning damage and isn't stunned.",3,action
650,214,Talons,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 1 slashing damage.",0,action
651,215,Multiattack,The owlbear makes two attacks: one with its beak and one with its claws.,0,action
652,215,Beak,"Melee Weapon Attack: +7 to hit, reach 5 ft., one creature. 10 (1d10 + 5) piercing damage.",1,action
653,215,Claws,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 14 (2d8 + 5) slashing damage.",2,action
654,216,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",0,action
655,216,Claw,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 4 (1d4 + 2) slashing damage.",1,action
656,217,Hooves,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 11 (2d6 + 4) bludgeoning damage.",0,action
657,218,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 7 (1d10 + 2) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 18 (4d8) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.",0,action
658,219,Multiattack,"The pit fiend makes four attacks: one with its bite, one with its claw, one with its mace, and one with its tail.",0,action
659,219,Bite,"Melee Weapon Attack: +14 to hit, reach 5 ft., one target. 22 (4d6 + 8) piercing damage. The target must succeed on a DC 21 Constitution saving throw or become poisoned. While poisoned in this way, the target can't regain hit points, and it takes 21 (6d6) poison damage at the start of each of its turns. The poisoned target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",1,action
660,219,Claw,"Melee Weapon Attack: +14 to hit, reach 10 ft., one target. 17 (2d8 + 8) slashing damage.",2,action
661,219,Mace,"Melee Weapon Attack: +14 to hit, reach 10 ft., one target. 15 (2d6 + 8) bludgeoning damage plus 21 (6d6) fire damage.",3,action
662,219,Tail,"Melee Weapon Attack: +14 to hit, reach 10 ft., one target. 24 (3d10 + 8) bludgeoning damage.",4,action
663,220,Multiattack,The planetar makes two melee attacks.,0,action
664,220,Greatsword,"Melee Weapon Attack: +12 to hit, reach 5 ft., one target. 21 (4d6 + 7) slashing damage plus 22 (5d8) radiant damage.",1,action
665,220,Healing Touch (4/Day),"The planetar touches another creature. The target magically regains 30 (6d8 + 3) hit points and is freed from any curse, disease, poison, blindness, or deafness.",2,action
666,221,Bite,"Melee Weapon Attack: +6 to hit, reach 10 ft., one target. 14 (3d6 + 4) piercing damage.",0,action
667,222,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 1 piercing damage, and the target must make a DC 10 Constitution saving throw, taking 5 (2d4) poison damage on a failed save, or half as much damage on a successful one.",0,action
668,223,Multiattack,The bear makes two attacks: one with its bite and one with its claws.,0,action
669,223,Bite,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 9 (1d8 + 5) piercing damage.",1,action
670,223,Claws,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 12 (2d6 + 5) slashing damage.",2,action
671,224,Hooves,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (2d4 + 2) bludgeoning damage.",0,action
672,225,Mace,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. 3 (1d6) bludgeoning damage.",0,action
673,226,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 4 (1d4 + 2) piercing damage.",0,action
674,226,Sting,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 4 (1d4 + 2) piercing damage, and the target must succeed on a DC 11 Constitution saving throw or become poisoned for 1 hour. If the saving throw fails by 5 or more, the target falls unconscious for the same duration, or until it takes damage or another creature uses an action to shake it awake.",1,action
675,227,Multiattack,The worm makes two attacks: one with its bite and one with its stinger.,0,action
676,227,Bite,"Melee Weapon Attack: +14 to hit, reach 10 ft., one target. 22 (3d8 + 9) piercing damage. If the target is a Large or smaller creature, it must succeed on a DC 19 Dexterity saving throw or be swallowed by the worm. A swallowed creature is blinded and restrained, it has total cover against attacks and other effects outside the worm, and it takes 21 (6d6) acid damage at the start of each of the worm's turns.
If the worm takes 30 damage or more on a single turn from a creature inside it, the worm must succeed on a DC 21 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the worm. If the worm dies, a swallowed creature is no longer restrained by it and can escape from the corpse by using 20 feet of movement, exiting prone.",1,action
677,227,Tail Stinger,"Melee Weapon Attack: +14 to hit, reach 10 ft., one creature. 19 (3d6 + 9) piercing damage, and the target must make a DC 19 Constitution saving throw, taking 42 (12d6) poison damage on a failed save, or half as much damage on a successful one.",2,action
678,228,Claw (Bite in Beast Form),"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d4 + 3) piercing damage, and the target must succeed on a DC 10 Constitution saving throw or take 5 (2d4) poison damage and become poisoned for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",0,action
679,228,Scare (1/Day),"One creature of the quasit's choice within 20 feet of it must succeed on a DC 10 Wisdom saving throw or be frightened for 1 minute. The target can repeat the saving throw at the end of each of its turns, with disadvantage if the quasit is within line of sight, ending the effect on itself on a success.",1,action
680,228,Invisibility,"The quasit magically turns invisible until it attacks or uses Scare, or until its concentration ends (as if concentrating on a spell). Any equipment the quasit wears or carries is invisible with it.",2,action
681,229,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 1 piercing damage.",0,action
682,230,Multiattack,The rakshasa makes two claw attacks.,0,action
683,230,Claw,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 9 (2d6 + 2) slashing damage, and the target is cursed if it is a creature. The magical curse takes effect whenever the target takes a short or long rest, filling the target's thoughts with horrible images and dreams. The cursed target gains no benefit from finishing a short or long rest. The curse lasts until it is lifted by a remove curse spell or similar magic.",1,action
684,231,Bite,"Melee Weapon Attack: +0 to hit, reach 5 ft., one target. 1 piercing damage.",0,action
685,232,Beak,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 1 piercing damage.",0,action
686,233,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 9 (1d10 + 4) piercing damage plus 3 (1d6) fire damage.",0,action
687,233,Fire Breath {@recharge 5},"The dragon exhales fire in a 15-foot cone. Each creature in that area must make a DC 13 Dexterity saving throw, taking 24 (7d6) fire damage on a failed save, or half as much damage on a successful one.",1,action
688,234,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 6 (1d8 + 2) piercing damage.",0,action
689,235,Bite,"Melee Weapon Attack: +11 to hit, reach 10 ft., one target. 40 (6d10 + 7) piercing damage plus 10 (3d6) fire damage. If the target is a creature, it is grappled (escape DC 17). Until this grapple ends, the target is restrained, and the remorhaz can't bite another target.",0,action
690,235,Swallow,"The remorhaz makes one bite attack against a Medium or smaller creature it is grappling. If the attack hits, that creature takes the bite's damage and is swallowed, and the grapple ends. While swallowed, the creature is blinded and restrained, it has total cover against attacks and other effects outside the remorhaz, and it takes 21 (6d6) acid damage at the start of each of the remorhaz's turns.
If the remorhaz takes 30 damage or more on a single turn from a creature inside it, the remorhaz must succeed on a DC 15 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the remorhaz. If the remorhaz dies, a swallowed creature is no longer restrained by it and can escape from the corpse using 15 feet of movement, exiting prone.",1,action
691,236,Gore,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 14 (2d8 + 5) bludgeoning damage.",0,action
692,237,Hooves,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 8 (2d4 + 3) bludgeoning damage.",0,action
693,238,Multiattack,The roc makes two attacks: one with its beak and one with its talons.,0,action
694,238,Beak,"Melee Weapon Attack: +13 to hit, reach 10 ft., one target. 27 (4d8 + 9) piercing damage.",1,action
695,238,Talons,"Melee Weapon Attack: +13 to hit, reach 5 ft., one target. 23 (4d6 + 9) slashing damage, and the target is grappled (escape DC 19). Until this grapple ends, the target is restrained, and the roc can't use its talons on another target.",2,action
696,239,Multiattack,"The roper makes four attacks with its tendrils, uses Reel, and makes one attack with its bite.",0,action
697,239,Bite,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 22 (4d8 + 4) piercing damage.",1,action
698,239,Tendril,"Melee Weapon Attack: +7 to hit, reach 50 ft., one creature. The target is grappled (escape DC 15). Until the grapple ends, the target is restrained and has disadvantage on Strength checks and Strength saving throws, and the roper can't use the same tendril on another target.",2,action
699,239,Reel,The roper pulls each creature grappled by it up to 25 feet straight toward it.,3,action
700,240,Smother,"Melee Weapon Attack: +5 to hit, reach 5 ft., one Medium or smaller creature. The creature is grappled (escape DC 13). Until this grapple ends, the target is restrained, blinded, and at risk of suffocating, and the rug can't smother another target. In addition, at the start of each of the target's turns, the target takes 10 (2d6 + 3) bludgeoning damage.",0,action
701,241,Bite,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 5 (1d8 + 1) piercing damage.",0,action
702,241,Antennae,"The rust monster corrodes a nonmagical ferrous metal object it can see within 5 feet of it. If the object isn't being worn or carried, the touch destroys a 1-foot cube of it. If the object is being worn or carried by a creature, the creature can make a DC 11 Dexterity saving throw to avoid the rust monster's touch.
If the object touched is either metal armor or a metal shield being worn or carried, it takes a permanent and cumulative −1 penalty to the AC it offers. Armor reduced to an AC of 10 or a shield that drops to a +0 bonus is destroyed. If the object touched is a held metal weapon, it rusts as described in the Rust Metal trait.",1,action
703,242,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 10 (1d10 + 5) piercing damage.",0,action
704,242,Claw,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 12 (2d6 + 5) slashing damage.",1,action
705,243,Multiattack,The sahuagin makes two melee attacks: one with its bite and one with its claws or spear.,0,action
706,243,Bite,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 3 (1d4 + 1) piercing damage.",1,action
707,243,Claws,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 3 (1d4 + 1) slashing damage.",2,action
708,243,Spear,"Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. 4 (1d6 + 1) piercing damage, or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.",3,action
709,244,Multiattack,The salamander makes two attacks: one with its spear and one with its tail.,0,action
710,244,Spear,"Melee or Ranged Weapon Attack: +7 to hit, reach 5 ft. or range 20/60 ft., one target. 11 (2d6 + 4) piercing damage, or 13 (2d8 + 4) piercing damage if used with two hands to make a melee attack, plus 3 (1d6) fire damage.",1,action
711,244,Tail,"Melee Weapon Attack: +7 to hit, reach 10 ft., one target. 11 (2d6 + 4) bludgeoning damage plus 7 (2d6) fire damage, and the target is grappled (escape DC 14). Until this grapple ends, the target is restrained, the salamander can automatically hit the target with its tail, and the salamander can't make tail attacks against other targets.",2,action
712,245,Ram,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 6 (2d4 + 1) bludgeoning damage.",0,action
713,245,Shortsword,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 6 (1d6 + 3) piercing damage.",1,action
714,245,Shortbow,"Ranged Weapon Attack: +5 to hit, range 80/320 ft., one target. 6 (1d6 + 3) piercing damage.",2,action
715,246,Sting,"Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. 1 piercing damage, and the target must make a DC 9 Constitution saving throw, taking 4 (1d8) poison damage on a failed save, or half as much damage on a successful one.",0,action
716,247,Multiattack,The scout makes two melee attacks or two ranged attacks.,0,action
717,247,Shortsword,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",1,action
718,247,Longbow,"Ranged Weapon Attack: +4 to hit, ranged 150/600 ft., one target. 6 (1d8 + 2) piercing damage.",2,action
719,248,Claws,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) slashing damage.",0,action
720,248,Death Glare,"The hag targets one frightened creature she can see within 30 feet of her. If the target can see the hag, it must succeed on a DC 11 Wisdom saving throw against this magic or drop to 0 hit points.",1,action
721,248,Illusory Appearance,"The hag covers herself and anything she is wearing or carrying with a magical illusion that makes her look like an ugly creature of her general size and humanoid shape. The effect ends if the hag takes a bonus action to end it or if she dies.
The changes wrought by this effect fail to hold up to physical inspection. For example, the hag could appear to have no claws, but someone touching her hand might feel the claws. Otherwise, a creature must take an action to visually inspect the illusion and succeed on a DC 16 Intelligence (Investigation) check to discern that the hag is disguised.",2,action
722,250,Strength Drain,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 9 (2d6 + 2) necrotic damage, and the target's Strength score is reduced by 1d4. The target dies if this reduces its Strength to 0. Otherwise, the reduction lasts until the target finishes a short or long rest.
If a non-evil humanoid dies from this attack, a new shadow rises from the corpse 1d4 hours later.",0,action
723,251,Multiattack,"The shambling mound makes two slam attacks. If both attacks hit a Medium or smaller target, the target is grappled (escape DC 14), and the shambling mound uses its Engulf on it.",0,action
724,251,Slam,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 13 (2d8 + 4) bludgeoning damage.",1,action
725,251,Engulf,"The shambling mound engulfs a Medium or smaller creature grappled by it. The engulfed target is blinded, restrained, and unable to breathe, and it must succeed on a DC 14 Constitution saving throw at the start of each of the mound's turns or take 13 (2d8 + 4) bludgeoning damage. If the mound moves, the engulfed target moves with it. The mound can have only one creature engulfed at a time.",2,action
726,252,Multiattack,The guardian makes two fist attacks.,0,action
727,252,Fist,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) bludgeoning damage.",1,action
728,252,Shield,"When a creature makes an attack against the wearer of the guardian's amulet, the guardian grants a +2 bonus to the wearer's AC if the guardian is within 5 feet of the wearer.",0,reaction
729,253,Shriek,"When bright light or a creature is within 30 feet of the shrieker, it emits a shriek audible within 300 feet of it. The shrieker continues to shriek until the disturbance moves out of range and for 1d4 of the shrieker's turns afterward.",0,reaction
730,254,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 9 (1d10 + 4) piercing damage.",0,action
731,254,Breath Weapons {@recharge 5},"The dragon uses one of the following breath weapons.
- Cold Breath: 
- Paralyzing Breath: ",1,action
732,255,Shortsword,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",0,action
733,255,Shortbow,"Ranged Weapon Attack: +4 to hit, range 80/320 ft., one target. 5 (1d6 + 2) piercing damage.",1,action
734,256,Multiattack,The solar makes two greatsword attacks.,0,action
735,256,Greatsword,"Melee Weapon Attack: +15 to hit, reach 5 ft., one target. 22 (4d6 + 8) slashing damage plus 27 (6d8) radiant damage.",1,action
736,256,Slaying Longbow,"Ranged Weapon Attack: +13 to hit, range 150/600 ft., one target. 15 (2d8 + 6) piercing damage plus 27 (6d8) radiant damage. If the target is a creature that has 100 hit points or fewer, it must succeed on a DC 15 Constitution saving throw or die.",2,action
737,256,Flying Sword,"The solar releases its greatsword to hover magically in an unoccupied space within 5 feet of it. If the solar can see the sword, the solar can mentally command it as a bonus action to fly up to 50 feet and either make one attack against a target or return to the solar's hands. If the hovering sword is targeted by any effect, the solar is considered to be holding it. The hovering sword falls if the solar dies.",3,action
738,256,Healing Touch (4/Day),"The solar touches another creature. The target magically regains 40 (8d8 + 4) hit points and is freed from any curse, disease, poison, blindness, or deafness.",4,action
739,256,Teleport,"The solar magically teleports, along with any equipment it is wearing or carrying, up to 120 feet to an unoccupied space it can see.",0,legendary
740,256,Searing Burst (Costs 2 Actions),"The solar emits magical, divine energy. Each creature of its choice in a 10-foot radius must make a DC 23 Dexterity saving throw, taking 14 (4d6) fire damage plus 14 (4d6) radiant damage on a failed save, or half as much damage on a successful one.",1,legendary
741,256,Blinding Gaze (Costs 3 Actions),"The solar targets one creature it can see within 30 feet of it. If the target can see it, the target must succeed on a DC 15 Constitution saving throw or be blinded until magic such as the lesser restoration spell removes the blindness.",2,legendary
742,257,Life Drain,"Melee Spell Attack: +4 to hit, reach 5 ft., one creature. 10 (3d6) necrotic damage. The target must succeed on a DC 10 Constitution saving throw or its hit point maximum is reduced by an amount equal to the damage taken. This reduction lasts until the creature finishes a long rest. The target dies if this effect reduces its hit point maximum to 0.",0,action
743,258,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 1 piercing damage, and the target must succeed on a DC 9 Constitution saving throw or take 2 (1d4) poison damage.",0,action
744,259,Bite,"Melee Weapon Attack: +7 to hit, reach 10 ft., one creature. 7 (1d6 + 4) piercing damage, and the target must make a DC 13 Constitution saving throw, taking 31 (7d8) poison damage on a failed save, or half as much damage on a successful one.",0,action
745,260,Longsword,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. 1 slashing damage.",0,action
746,260,Shortbow,"Ranged Weapon Attack: +6 to hit, range 40/160 ft., one target. 1 piercing damage, and the target must succeed on a DC 10 Constitution saving throw or become poisoned for 1 minute. If its saving throw result is 5 or lower, the poisoned target falls unconscious for the same duration, or until it takes damage or another creature takes an action to shake it awake.",1,action
747,260,Heart Sight,"The sprite touches a creature and magically knows the creature's current emotional state. If the target fails a DC 10 Charisma saving throw, the sprite also knows the creature's alignment. Celestials, fiends, and undead automatically fail the saving throw.",2,action
748,260,Invisibility,"The sprite magically turns invisible until it attacks or casts a spell, or until its concentration ends (as if concentrating on a spell). Any equipment the sprite wears or carries is invisible with it.",3,action
749,261,Multiattack,The spy makes two melee attacks.,0,action
750,261,Shortsword,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",1,action
751,261,Hand Crossbow,"Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. 5 (1d6 + 2) piercing damage.",2,action
752,262,Claws,"Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. 2 (1d4) slashing damage plus 2 (1d4) fire damage.",0,action
753,262,Steam Breath {@recharge},"The mephit exhales a 15-foot cone of scalding steam. Each creature in that area must succeed on a DC 10 Dexterity saving throw, taking 4 (1d8) fire damage on a failed save, or half as much damage on a successful one.",1,action
754,263,Blood Drain,"Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. 5 (1d4 + 3) piercing damage, and the stirge attaches to the target. While attached, the stirge doesn't attack. Instead, at the start of each of the stirge's turns, the target loses 5 (1d4 + 3) hit points due to blood loss.
The stirge can detach itself by spending 5 feet of its movement. It does so after it drains 10 hit points of blood from the target or the target dies. A creature, including the target, can use its action to detach the stirge.",0,action
755,264,Multiattack,The giant makes two greatclub attacks.,0,action
756,264,Greatclub,"Melee Weapon Attack: +9 to hit, reach 15 ft., one target. 19 (3d8 + 6) bludgeoning damage.",1,action
757,264,Rock,"Ranged Weapon Attack: +9 to hit, range 60/240 ft., one target. 28 (4d10 + 6) bludgeoning damage. If the target is a creature, it must succeed on a DC 17 Strength saving throw or be knocked prone.",2,action
758,264,Rock Catching,"If a rock or similar object is hurled at the giant, the giant can, with a successful DC 10 Dexterity saving throw, catch the missile and take no bludgeoning damage from it.",0,reaction
759,265,Multiattack,The golem makes two slam attacks.,0,action
760,265,Slam,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 19 (3d8 + 6) bludgeoning damage.",1,action
761,265,Slow {@recharge 5},"The golem targets one or more creatures it can see within 10 feet of it. Each target must make a DC 17 Wisdom saving throw against this magic. On a failed save, a target can't use reactions, its speed is halved, and it can't make more than one attack on its turn. In addition, the target can take either an action or a bonus action on its turn, not both. These effects last for 1 minute. A target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",2,action
762,266,Multiattack,The giant makes two greatsword attacks.,0,action
763,266,Greatsword,"Melee Weapon Attack: +14 to hit, reach 10 ft., one target. 30 (6d6 + 9) slashing damage.",1,action
764,266,Rock,"Ranged Weapon Attack: +14 to hit, range 60/240 ft., one target. 35 (4d12 + 9) bludgeoning damage.",2,action
765,266,Lightning Strike {@recharge 5},"The giant hurls a magical lightning bolt at a point it can see within 500 feet of it. Each creature within 10 feet of that point must make a DC 17 Dexterity saving throw, taking 54 (12d8) lightning damage on a failed save, or half as much damage on a successful one.",3,action
766,267,Bites,"Melee Weapon Attack: +4 to hit, reach 0 ft., one creature in the swarm's space. 5 (2d4) piercing damage, or 2 (1d4) piercing damage if the swarm has half of its hit points or fewer.",0,action
767,268,Bites,"Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.",0,action
768,269,Bites,"Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.
A creature reduced to 0 hit points by a swarm of centipedes is stable but poisoned for 1 hour, even after regaining hit points, and paralyzed while poisoned in this way.",0,action
769,270,Bites,"Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.",0,action
770,271,Bites,"Melee Weapon Attack: +6 to hit, reach 0 ft., one creature in the swarm's space. 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer. The target must make a DC 10 Constitution saving throw, taking 14 (4d6) poison damage on a failed save, or half as much damage on a successful one.",0,action
771,272,Bites,"Melee Weapon Attack: +5 to hit, reach 0 ft., one creature in the swarm's space. 14 (4d6) piercing damage, or 7 (2d6) piercing damage if the swarm has half of its hit points or fewer.",0,action
772,273,Bites,"Melee Weapon Attack: +2 to hit, reach 0 ft., one target in the swarm's space. 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer.",0,action
773,274,Beaks,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target in the swarm's space. 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer.",0,action
774,275,Bites,"Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.",0,action
775,276,Bites,"Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.",0,action
776,277,Multiattack,"The tarrasque can use its Frightful Presence. It then makes five attacks: one with its bite, two with its claws, one with its horns, and one with its tail. It can use its Swallow instead of its bite.",0,action
777,277,Bite,"Melee Weapon Attack: +19 to hit, reach 10 ft., one target. 36 (4d12 + 10) piercing damage. If the target is a creature, it is grappled (escape DC 20). Until this grapple ends, the target is restrained, and the tarrasque can't bite another target.",1,action
778,277,Claw,"Melee Weapon Attack: +19 to hit, reach 15 ft., one target. 28 (4d8 + 10) slashing damage.",2,action
779,277,Horns,"Melee Weapon Attack: +19 to hit, reach 10 ft., one target. 32 (4d10 + 10) piercing damage.",3,action
780,277,Tail,"Melee Weapon Attack: +19 to hit, reach 20 ft., one target. 24 (4d6 + 10) bludgeoning damage. If the target is a creature, it must succeed on a DC 20 Strength saving throw or be knocked prone.",4,action
781,277,Frightful Presence,"Each creature of the tarrasque's choice within 120 feet of it and aware of it must succeed on a DC 17 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, with disadvantage if the tarrasque is within line of sight, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the tarrasque's Frightful Presence for the next 24 hours.",5,action
782,277,Swallow,"The tarrasque makes one bite attack against a Large or smaller creature it is grappling. If the attack hits, the target takes the bite's damage, the target is swallowed, and the grapple ends. While swallowed, the creature is blinded and restrained, it has total cover against attacks and other effects outside the tarrasque, and it takes 56 (16d6) acid damage at the start of each of the tarrasque's turns.
If the tarrasque takes 60 damage or more on a single turn from a creature inside it, the tarrasque must succeed on a DC 20 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the tarrasque. If the tarrasque dies, a swallowed creature is no longer restrained by it and can escape from the corpse by using 30 feet of movement, exiting prone.",6,action
783,277,Attack,The tarrasque makes one claw attack or tail attack.,0,legendary
784,277,Move,The tarrasque moves up to half its speed.,1,legendary
785,277,Chomp (Costs 2 Actions),The tarrasque makes one bite attack or uses its Swallow.,2,legendary
786,278,Multiattack,The thug makes two melee attacks.,0,action
787,278,Mace,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 5 (1d6 + 2) bludgeoning damage.",1,action
788,278,Heavy Crossbow,"Ranged Weapon Attack: +2 to hit, range 100/400 ft., one target. 5 (1d10) piercing damage.",2,action
789,279,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 8 (1d10 + 3) piercing damage.",0,action
790,279,Claw,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 7 (1d8 + 3) slashing damage.",1,action
791,280,Multiattack,The treant makes two slam attacks.,0,action
792,280,Slam,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 16 (3d6 + 6) bludgeoning damage.",1,action
793,280,Rock,"Ranged Weapon Attack: +10 to hit, range 60/180 ft., one target. 28 (4d10 + 6) bludgeoning damage.",2,action
794,280,Animate Trees (1/Day),"The treant magically animates one or two trees it can see within 60 feet of it. These trees have the same statistics as a treant, except they have Intelligence and Charisma scores of 1, they can't speak, and they have only the Slam action option. An animated tree acts as an ally of the treant. The tree remains animate for 1 day or until it dies; until the treant dies or is more than 120 feet from the tree; or until the treant takes a bonus action to turn it back into an inanimate tree. The tree then takes root if possible.",3,action
795,281,Spear,"Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. 4 (1d6 + 1) piercing damage, or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.",0,action
796,282,Gore,"Melee Weapon Attack: +9 to hit, reach 5 ft., one target. 24 (4d8 + 6) piercing damage.",0,action
797,282,Stomp,"Melee Weapon Attack: +9 to hit, reach 5 ft., one prone creature. 22 (3d10 + 6) bludgeoning damage.",1,action
798,283,Multiattack,The troll makes three attacks: one with its bite and two with its claws.,0,action
799,283,Bite,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 7 (1d6 + 4) piercing damage.",1,action
800,283,Claw,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) slashing damage.",2,action
801,284,Multiattack,The tyrannosaurus makes two attacks: one with its bite and one with its tail. It can't make both attacks against the same target.,0,action
802,284,Bite,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 33 (4d12 + 7) piercing damage. If the target is a Medium or smaller creature, it is grappled (escape DC 17). Until this grapple ends, the target is restrained, and the tyrannosaurus can't bite another target.",1,action
803,284,Tail,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 20 (3d8 + 7) bludgeoning damage.",2,action
804,285,Multiattack,The unicorn makes two attacks: one with its hooves and one with its horn.,0,action
805,285,Hooves,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) bludgeoning damage.",1,action
806,285,Horn,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 8 (1d8 + 4) piercing damage.",2,action
807,285,Healing Touch (3/Day),"The unicorn touches another creature with its horn. The target magically regains 11 (2d8 + 2) hit points. In addition, the touch removes all diseases and neutralizes all poisons afflicting the target.",3,action
